product_id,product_size,product_title,product_upc,productlink_id,productlink_buyprice,productlink_presale,productlink_price
3369,8 oz,Store Brand Taco Cheese Blend Fancy Shredded Cheese ,,9488,2.42,7.49,2.9
1511,12 CT BOX,Store Brand Taco Shells,,7585,1,7.49,1.63
4465,12 ea,Store Brand Toffee Bars ,,10562,2.99,7.49,3.59
5841,6 oz can,Store Brand Tomato Paste,,11926,1,7.49,1.29
5842,15 oz can,Store Brand Tomato Sauce,,11927,1,7.49,1.29
5843,29 oz can,Store Brand Tomato Sauce,,11928,1,7.49,1.29
420,14 oz tub,Store Brand Tub Mix - Cherry,,6494,2.28,7.49,2.79
421,14 oz tub,Store Brand Tub Mix - Fruit Punch,,6495,2.28,7.49,2.79
422,14 oz tub,Store Brand Tub Mix - Grape,,6496,2.28,7.49,2.79
423,14 oz tub,Store Brand Tub Mix - Lemonade,,6497,2.28,7.49,2.79
424,14 oz tub,Store Brand Tub Mix - Orange,,6498,2.28,7.49,2.79
6003,6 oz can,Store Brand Tuna in Water - Albacore,,12088,1.25,7.49,1.61
6004,6 oz can,Store Brand Tuna in Water - Chunk Light,,12089,1.25,7.49,1.61
4378,5 qt,Store Brand Vanilla Ice Cream ,,10475,5.99,7.49,7.19
153,64 OZ BTL,Store Brand Vegetable Juice,,6226,1.98,7.49,2.59
3237,16 oz,Store Brand Vegetable Oil Spread; 70% ,,9356,1.84,7.49,2.23
3598,64 oz,Store Brand Vitamin D Milk 1% Lactose Free ,,9717,3.19,7.49,3.76
1424,12 oz,Store Brand Wheat Hamburger Buns 8 Buns ,,7498,1.99,7.49,2.43
1425,8 ct,Store Brand Wheat Hotdog Buns ,,7499,1.99,7.49,2.43
3689,8 oz,Store Brand Whipped Topping ,,9808,1.25,7.49,1.5
3690,16 oz,Store Brand Whipped Topping ,,9809,2.49,7.49,2.99
3689,8 oz,Store Brand Whipped Topping ,,10768,1.25,7.49,1.5
3690,16 oz,Store Brand Whipped Topping ,,10769,2.49,7.49,2.99
154,64 OZ BTL,Store Brand White Grape Juice,,6227,2.27,7.49,2.89
665,12 ea,Store Brand White Tea; with Raspberry ,,6739,4.99,7.49,6.29
4168,16 oz,Store Brand Whole Onion Rings ,,10265,2.19,7.49,2.63
5844,14.5 oz can,Store Brand Whole Tomatoes,,11929,1,7.49,1.29
3827,8 ea,Store Brand Yogurt; Lowfat; 1% Milkfat; Strawberry & Blueberry ,,9946,2.29,7.49,2.86
3828,8 ea,Store Brand Yogurt; Lowfat; 1% Milkfat; Watermelon & Strawberry Banana ,,9947,2.29,7.49,2.86
3829,32 oz,Store Brand Yogurt; Nonfat; Light; Vanilla ,,9948,1.93,7.49,2.41
2832,6 ct box,Store Brand- 100 Calorie Pack Chipsters,,8952,2.49,7.49,3.31
2831,6 ct box,Store Brand- 100 Calorie Pack Double O's,,8951,2.49,7.49,3.31
4612,2 ea,Stouffer's French Bread Pizza Extra Cheese ,,10709,3.29,7.49,4.11
4613,2 ea,Stouffer's French Bread Pizza Five Cheese ,,10710,3.29,7.49,4.11
4614,2 ea,Stouffer's French Bread Pizza Grilled Vegetable ,,10711,3.29,7.49,4.11
4615,2 ea,Stouffer's French Bread Pizza Pepperoni & Mushroom ,,10712,3.29,7.49,4.11
4616,2 ea,Stouffer's French Bread Pizza Sausage & Pepperoni ,,10713,3.29,7.49,4.11
4617,2 ea,Stouffer's French Bread Pizza Three Meat ,,10714,3.29,7.49,4.11
4618,2 ea,Stouffer's Pizza; French Bread; Deluxe ,,10715,3.29,7.49,4.11
4619,2 ea,Stouffer's Pizza; French Bread; Pepperoni ,,10716,3.29,7.49,4.11
4678,1 ea,Stretch-Tite Plastic Food Wrap; 250 Sq Ft ,,10779,3.79,7.49,5.04
1156,12 oz,Suave Body Wash Cocoa & Shea Butter ,,7230,2.09,7.49,2.61
1157,2 ea,Suave Body Wash Twin Pack - Ocean Breeze ,,7231,3.69,7.49,4.61
1158,12 oz,Suave Body Wash; Exfoliating; Apricot ,,7232,2.09,7.49,2.61
1159,12 oz,Suave Body Wash; Free and Gentle ,,7233,2.16,7.49,2.7
1160,12 oz,Suave Body Wash; Indulgent; Sweet Pea and Violet ,,7234,1.99,7.49,2.49
1161,12 oz,Suave Body Wash; Indulgent; Wild Cherry Blossom ,,7235,1.99,7.49,2.49
1162,12 oz,Suave Body Wash; Jumpin' Berry ,,7236,2.16,7.49,2.7
1163,12 oz,Suave Body Wash; Refreshing ,,7237,1.99,7.49,2.49
1164,12 oz,Suave Body Wash; Refreshing; Ocean Breeze ,,7238,1.99,7.49,2.49
1165,12 oz,Suave Body Wash; Rejuvenating; Cucumber + Melon Extracts ,,7239,1.99,7.49,2.49
1166,12 oz,Suave Body Wash; Swirlin Twirlin Strawberry ,,7240,2.16,7.49,2.7
1167,12 oz,Suave Clean & Fresh Body Wash for Men ,,7241,1.99,7.49,2.49
1168,12 oz,Suave Exhale Calming Lavender Vanilla ,,7242,2.09,7.49,2.61
830,14.5 OZ BTL,Suave for Men Dandruff 2 in 1 Shampoo & Conditioner,,6904,1.92,7.49,2.44
831,14.5 OZ BTL,Suave for Men Thickening Shampoo for All Hair Types,,6905,1.92,7.49,2.44
1169,12 oz,Suave Hair + Body Wash; Dual Charged; Energizing Rush ,,7243,1.99,7.49,2.49
1170,12 oz,Suave Men Body Wash Invigorating Clean Active Sport ,,7244,1.99,7.49,2.49
820,15 OZ BTL,Suave Naturals Aloe Vera Conditioner,,6894,1.46,7.49,1.94
819,15 OZ BTL,Suave Naturals Aloe Vera Shampoo,,6893,1.46,7.49,1.94
1171,18 oz,Suave Naturals Body Wash - Ocean Breeze ,,7245,1.99,7.49,2.49
822,15 oz btl,Suave Naturals Citrus Conditioner,,6896,1.46,7.49,1.94
821,15 OZ BTL,Suave Naturals Citrus Shampoo,,6895,1.46,7.49,1.94
1172,12 oz,Suave Naturals Fresh Berry Smoothie Shampoo ,,7246,1.99,7.49,2.49
824,15 OZ BTL,Suave Naturals Juicy Green Apple Conditioner,,6898,1.46,7.49,1.94
823,15 OZ BTL,Suave Naturals Juicy Green Apple Shampoo,,6897,1.46,7.49,1.94
826,15 OZ BTL,Suave Naturals Lavender Conditioner,,6900,1.46,7.49,1.94
825,15 OZ BTL,Suave Naturals Lavender Shampoo,,6899,1.46,7.49,1.94
828,15 OZ BTL,Suave Naturals Ocean Breeze Conditioner,,6902,1.46,7.49,1.94
827,15 OZ BTL,Suave Naturals Ocean Breeze Shampoo,,6901,1.46,7.49,1.94
829,15 OZ BTL,Suave Naturals Shampoo Fresh Mountain Strawberry for All Hair Types,,6903,1.46,7.49,1.94
1173,12 oz,Suave Naturals Tropical Coconut Pampering Body Wash ,,7247,1.99,7.49,2.49
1966,32 oz bags,Sun Maid® California  Raisins - Twin Pack,,8055,6.74,7.49,7.92
435,2 LTR BTL,Sunkist,,6509,1.25,7.49,1.79
476,12 oz can,Sunkist,,6550,3.44,7.49,4.89
477,12 oz can,Sunkist - Diet,,6551,4.48,7.49,4.89
436,2 LTR BTL,Sunkist - Diet,,6510,1.25,7.49,1.79
1990,48 oz Jar,Sunkist® California Almonds - 48 oz Jar,,8079,10.87,7.49,12.77
2228,2 Lbs.,Sunset® Gourmet Mini Cucumbers,,8341,4.98,7.49,5.85
1957,3 lb box,Sunshine® Cheez-It Crackers - 3 lb box,,8046,4.89,7.49,5.75
1958,1.5 oz bags,Sunshine® Cheez-It Crackers - 36 Bags,,8047,7.32,7.49,8.6
1959,1.5 oz bags,Sunshine® Cheez-It Crackers White Cheddar - 36 Bags,,8048,7.32,7.49,8.6
1960,300 ct.,Sunshine® Krispy Saltines - 300 Ct Box,,8049,6.87,7.49,8.07
155,64 OZ BTL,Sunsweet Prune Juice,,6228,3.48,7.49,4.09
1967,16 oz bag,Sunsweet® Premium Varietal Mangos-,,8056,5.37,7.49,6.31
2370,14.5 lb box,Surf®  Sparkling Ocean®  Powder - 180 loads,,8483,15.87,7.49,18.65
1842,2 oz pkgs,Svenhards® Swedish Bakery Variety Danishes - Box of 30,,7943,10.86,7.49,12.76
1896,14 oz can,Swanson® Chicken Broth - 12 Pack,,7985,7.48,7.49,8.79
1897,49 oz Can,Swanson® Chicken Broth - 2 Pack,,7986,4.84,7.49,5.69
2244,10 lb bag,Sweet Potatoes - 10 lb. bag,,8357,8.87,7.49,10.42
2346,64 ct Box,Swiffer® Dry Sweeper Cloths,,8459,12.46,7.49,14.64
2347,20 ct Box,Swiffer® Dusters  Variety Pack,,8460,12.46,7.49,14.64
2348,48 ct. Box,Swiffer® Wet Disposable Cloths - 2 / 24 ct. Boxes,,8461,12.46,7.49,14.64
2349,3 Liter PKG,Swiffer® Wet Jet Liquid Refill -1 Liter Bottle - 3 Pack,,8462,10.77,7.49,12.65
2350,36 ct. Box,Swiffer® Wet Jet Pad Refills,,8463,14.87,7.49,17.47
764,36 ct box,Tampax Pearl Tampons - Regular; Unscented,,6838,6.99,7.49,4.19
765,36 ct box,Tampax Pearl Tampons - Super; Unscented,,6839,6.99,7.49,4.19
766,36 ct box,Tampax Pearl Tampons Multipax - Regular & Super; Unscented,,6840,6.99,7.49,7.54
767,36 ct box,Tampax Tampons - Regular,,6841,6.99,7.49,3.09
768,36 ct box,Tampax Tampons - Super,,6842,6.99,7.49,3.09
769,36 ct box,Tampax Tampons - Super Plus,,6843,6.99,7.49,3.09
770,36 ct box,Tampax Tampons Multipax - Super; Regular & Lites,,6844,6.99,7.49,5.74
2220,2 lb,Taylor Farms® Chopped Romaine Lettuce - 2 lb bag,,8333,3.44,7.49,4.04
2221,3 lb pkg,Taylor Farms® Coleslaw Mix - 3 lb bag,,8334,3.14,7.49,3.69
2222,3 lb pkg,Taylor Farms® Garden Gourmet Salad - 48 oz.  bag,,8335,4.68,7.49,5.5
2235,2 ct,Taylor Farms® Iceberg Lettuce - 2 heads,,8348,2.67,7.49,3.14
2223,1 lb,Taylor Farms® Organic Spring Mix - 1 lb container,,8336,3.97,7.49,4.66
2236,6 ct.,Taylor Farms® Romaine Hearts - 6 Pack,,8349,4.87,7.49,5.72
2237,3 lb bag,Taylor Farms® Shredded Iceberg Lettuce -  3 lb bag,,8350,3.66,7.49,4.3
2226,5 lbs.,Tender Sweet Carrots - 5 Lb. Bag,,8339,2.86,7.49,3.36
4019,10 oz,TGIF Chicken Buffalo Popcorn Chicken ,,10116,3.39,7.49,4.24
4017,10 oz,TGIF Chicken Buffalo Wings ,,10114,3.39,7.49,4.24
4018,10 oz,TGIF Chicken Honey BBQ Wings ,,10115,3.39,7.49,4.24
4020,10 oz,TGIF Chicken Sweet & Smokey Popcorn Chicken ,,10117,3.39,7.49,4.24
2252,4 lb box,"The Cheesecake Factory®  Original Cheesecake -9 "" ",,8365,10.48,7.49,12.31
2253,3 Lbs.,The Cheesecake Factory®  Trio Cheesecake Selection,,8366,14.48,7.49,17.01
4442,6 ea,The Skinny Cow Fudge Bars; Low Fat ,,10539,4.79,7.49,5.75
4443,6 ea,The Skinny Cow Ice Cream Bars; Low Fat; Chocolate Truffle ,,10540,4.79,7.49,5.75
4444,4 ea,The Skinny Cow Ice Cream Cone; Low Fat; Chocolate with Fudge ,,10541,4.79,7.49,5.75
4445,4 ea,The Skinny Cow Ice Cream Cone; Low Fat; Vanilla with Caramel ,,10542,4.79,7.49,5.75
4446,6 ea,The Skinny Cow Ice Cream Sandwiches; Low Fat; Mint ,,10543,4.79,7.49,5.75
4447,6 ea,The Skinny Cow Ice Cream Sandwiches; Low Fat; Vanilla ,,10544,4.79,7.49,5.75
4448,6 ea,The Skinny Cow Ice Cream Sandwiches; Low Fat; Vanilla Chocolate Combo ,,10545,4.79,7.49,5.75
5097,7 oz,The Works Automatic Toilet Bowl Cleaner with Bleach ,,11205,3.99,7.49,5.03
5096,32 oz,The Works Toilet Bowl Cleaner ,,11204,1.99,7.49,2.51
5098,32 oz,The Works Tub/Shower Cleaner Spray ,,11206,2.19,7.49,2.76
1497,6 ea,Thomas' English Muffins; Double Fiber; Honey Wheat ,,7571,2.49,7.49,3.36
2815,1 box,Tic Tac Fresh Mints - Cinnamon,,8935,0.39,7.49,0.52
2816,1 box,Tic Tac Fresh Mints - Lime,,8936,0.39,7.49,0.52
2817,1 box,Tic Tac Fresh Mints - Orange,,8937,0.39,7.49,0.52
2818,1 box,Tic Tac Fresh Mints - Spearmint,,8938,0.39,7.49,0.52
2819,1 box,Tic Tac Fresh Mints - Wintergreen,,8939,0.39,7.49,0.52
5403,68 oz,Tide In-Wash Booster ,,11488,11.99,7.49,14.27
5404,18 ea,Tide In-Wash Booster ,,11489,6.99,7.49,8.32
5401,10 ml,Tide Instant Stain Remover ,,11486,2.94,7.49,3.5
5402,0.33 oz,Tide Instant Stain Remover ,,11487,2.94,7.49,3.5
5405,3 ea,Tide to Go Stain Pen ,,11490,6.89,7.49,8.2
5406,3 ea,Tide Washing Machine Cleaner ,,11491,6.99,7.49,8.32
2372,170 oz jug,Tide® 2X Ultra HE Liquid Detergent - 110 Loads,,8485,22.22,7.49,26.11
2373,170 oz jug,Tide® 2X Ultra Liquid Original - 110 Loads,,8486,22.22,7.49,26.11
2374,170 oz jug,Tide® 2X Ultra Liquid with Febreze® - 88 Loads,,8487,22.22,7.49,26.11
2375,170 oz jug,Tide® 2X Ultra Liquid with Touch of Downy® - 81 Loads,,8488,22.22,7.49,26.11
2376,317  oz box,Tide® Powder Detergent Original  - 180 Loads,,8489,27.84,7.49,32.71
2377,54 ct.,Tide® Stain Release In-Wash Booster - 54 packs,,8490,13.89,7.49,16.32
2378,324  oz box,Tide® with  Downy® Powder  Detergent - 140 Loads,,8491,19.71,7.49,23.16
2379,267 oz box,Tide® with Bleach Powder Detergent - 95 Loads,,8492,19.84,7.49,23.31
5099,30 oz,Tilex Bathroom Cleaner; Disinfecting ,,11207,3.99,7.49,5.03
5100,32 oz,Tilex Daily Shower Cleaner; Fresh Shower ,,11208,3.29,7.49,4.15
5101,2 qt,Tilex Fresh Shower Refill ,,11209,5.79,7.49,7.3
1482,16.5 oz,Toll House Cookie Dough; Chocolate Chip ,,7556,2.5,7.49,3.08
1483,16.5 oz,Toll House Cookies; Chunk; Chocolate Chip ,,7557,2.5,7.49,3.08
1130,11 oz,Tom's of Maine Body Wash ,,7204,5.69,7.49,7.11
2249,6 ct,Tomatoes Large -Greenhouse Grown- Box of 6 ,,8362,6.42,7.49,7.54
4620,23 oz,Tombstone Pizza; 4 Meat ,,10717,4,7.49,5
4621,27.34 oz,Tombstone Pizza; Cheese Stuffed Crust; Pepperoni ,,10718,4.69,7.49,5.86
4622,22.1 oz,Tombstone Pizza; Classic Sausage ,,10719,4,7.49,5
4623,23.6 oz,Tombstone Pizza; Deluxe ,,10720,4,7.49,5
4624,20.5 oz,Tombstone Pizza; Extra Cheese ,,10721,4,7.49,5
4625,27.6 oz,Tombstone Pizza; Garlic Bread; Cheese ,,10722,4,7.49,5
4626,27.7 oz,Tombstone Pizza; Garlic Bread; Pepperoni ,,10723,4,7.49,5
4627,29.5 oz,Tombstone Pizza; Garlic Bread; Supreme ,,10724,4,7.49,5
4628,21.6 oz,Tombstone Pizza; Pepperoni ,,10725,4,7.49,5
4629,21.4 oz,Tombstone Pizza; Pepperoni & Sausage ,,10726,4,7.49,5
4630,22.85 oz,Tombstone Pizza; Supreme ,,10727,4,7.49,5
4631,18.1 oz,Tombstone Pizza; Thin Crust; Pepperoni ,,10728,4,7.49,5
2801,12 OZ BAG,Tootsie Roll Midgees,,8921,2.29,7.49,3.05
2967,9 oz,Tostitos Baked Tortilla Scoops,,9087,3.79,7.49,4.81
2968,13 OZ BOX,Tostitos Tortilla Chips - Bite Size White Corn,,9088,3.99,7.49,5.07
2970,13.5 OZ BAG,Tostitos Tortilla Chips - hint of Lime,,9090,3.99,7.49,5.07
2969,13.5 OZ BAG,Tostitos Tortilla Chips - Restaurant Style White Corn,,9089,3.99,7.49,5.07
2971,14.5 oz,Tostitos Tortilla Scoops,,9091,4.99,7.49,6.34
2629,15.4 oz,Total Cereal; Cinnamon Crunch ,,8755,3.99,7.49,4.99
4640,9.8 oz,Totino's Pizza; Party; Cheese ,,10737,1.25,7.49,1.56
4641,10.7 oz,Totino's Pizza; Party; Combination ,,10738,1.25,7.49,1.56
4642,10.2 oz,Totino's Pizza; Party; Pepperoni ,,10739,1.25,7.49,1.56
4643,10.9 oz,Totino's Pizza; Party; Supreme ,,10740,1.25,7.49,1.56
4644,10.5 oz,Totino's Pizza; Party; Triple Meat ,,10741,1.25,7.49,1.56
669,128 oz,Tradewinds Gallons Extra Sweet ,,6743,3.39,7.49,4.27
670,128 oz,Tradewinds Gallons Green Tea ,,6744,3.39,7.49,4.27
671,128 oz,Tradewinds Gallons Sweet Tea ,,6745,3.39,7.49,4.27
672,128 oz,Tradewinds Gallons Unsweet Tea ,,6746,3.39,7.49,4.27
2990,9.5 OZ BOX,Triscuit Wafers,,9110,3.49,7.49,4.43
2991,9.5 OZ BOX,Triscuit Wafers - Cracked Pepper & Olive Oil,,9111,3.49,7.49,4.43
2992,9.5 OZ BOX,Triscuit Wafers - Fire Roasted Tomato & Olive Oil,,9112,3.49,7.49,4.43
2993,9.5 OZ BOX,Triscuit Wafers - Roasted Garlic,,9113,3.49,7.49,4.43
2994,9.5 OZ BOX,Triscuit Wafers - Rosemary & Olive Oil,,9114,3.49,7.49,4.43
2995,8.5 OZ BOX,Triscuit Wafers Reduced Fat,,9115,3.49,7.49,4.43
2996,8.5 OZ BOX,Triscuit Wafers Thin Crisps,,9116,3.49,7.49,4.43
1991,24 oz Bag,True North® Pecan Almond Peanut Clusters,,8080,7.22,7.49,8.48
2798,1 PKG,Twix,,8918,0.64,7.49,0.84
2802,16 OZ,Twizzlers Cherry Licorice Twists,,8922,1.69,7.49,2.25
2803,6.1 OZ,Twizzlers Cherry Pull-N-Peel,,8923,1.69,7.49,2.25
2804,16 OZ BAG,Twizzlers Strawberry Twists,,8924,1.69,7.49,2.25
5734,8 oz,Tylenol Extra Strength Adult Liquid Cherry Flavor ,,11819,5.69,7.49,7.11
5735,100 ea,Tylenol Extra Strength Caplets ,,11820,8.27,7.49,10.34
5736,50 ea,Tylenol Extra Strength Rapid Release Gels ,,11821,6.34,7.49,7.93
5737,100 ea,Tylenol PM Extra Strength Pain Reliever and Sleep Aid Caplets ,,11822,9.99,7.49,12.49
5738,100 ea,Tylenol PM Pain Reliever/Sleep Aid ,,11823,9.99,7.49,12.49
5739,20 ea,Tylenol PM Rapid Release Gels 20 Tablets ,,11824,4.08,7.49,5.1
5740,80 ea,Tylenol PM Rapid Release Gels 80 Tablets ,,11825,9.99,7.49,12.49
6005,5 oz can,Tyson Chicken Breast Chunk,,12090,1.79,7.49,2.31
6006,12.5 oz can,Tyson Chicken Breast Chunk,,12091,2.59,7.49,3.34
6007,7 oz bag,Tyson Chicken Breast Chunk,,12092,2.54,7.49,3.28
5212,30 oz,Ultra Concentrated Joy Bleach Alternative Citrus Burst Dish Soap ,,11321,2.29,7.49,2.86
5213,30 oz,Ultra Concentrated Joy Lemon Dish Soap ,,11322,2.29,7.49,2.86
5214,30 oz,Ultra Concentrated Joy Orange Dish Soap ,,11323,2.29,7.49,2.86
5215,38 oz,Ultra Dawn Antibacterial Apple Blossom Dish Soap ,,11324,4.59,7.49,5.74
5216,38 oz,Ultra Dawn Antibacterial Orange Dish Soap ,,11325,4.59,7.49,5.74
5217,38 oz,Ultra Dawn Original Scent Dish Soap ,,11326,4.59,7.49,5.74
5218,30 oz,Ultra Dawn Plus with Power Scrubbers Original Scent ,,11327,4.59,7.49,5.74
1933,35 oz.,Utz® Cheese Balls- 35 oz. Container,,8022,6.02,7.49,7.07
3370,7.06 oz,V&V Supremo Chihuahua Shred ,,9489,3.99,7.49,4.79
156,48 OZ BTL,V8 100% Vegetable Juice,,6229,2.42,7.49,2.99
157,48 OZ BTL,V8 100% Vegetable Juice - Spicy Hot,,6230,2.42,7.49,2.99
158,11.5 OZ CAN,V8 100% Vegetable Juice 6 pk,,6231,3.12,7.49,4.19
159,64 OZ BTL,V8 Splash - Berry Blend,,6232,1.98,7.49,2.59
160,64 OZ BTL,V8 Splash - Mango Peach,,6233,1.98,7.49,2.59
161,64 OZ BTL,V8 Splash - Strawberry Kiwi,,6234,1.98,7.49,2.59
162,64 OZ BTL,V8 Splash - Tropical Blend,,6235,1.98,7.49,2.59
163,64 OZ BTL,V8 Splash - Tropical Blend Diet,,6236,1.98,7.49,2.59
4131,10 ea,Van De Kamp's Large Battered Fillets 10ct ,,10228,5.89,7.49,7.42
4132,10 ea,Van De Kamp's Large Beer Battered Fillets 10ct ,,10229,5.89,7.49,7.42
4133,12 ea,Van De Kamp's Large Breaded Fillets 12ct ,,10230,5.89,7.49,7.42
4134,44 ea,Van De Kamp's Value Pk Minced Sticks 44ct ,,10231,5.89,7.49,7.42
4135,30 ea,Van De Kamp's XLarge Crispy Fish Stix ,,10232,5.89,7.49,7.42
4747,40 ea,Vanity Fair Beverage Napkins 40 ct ,,10852,1.99,7.49,2.49
4776,18 ea,Vanity Fair Bowls 20 oz 18 ct ,,10881,2.99,7.49,3.56
4748,40 ea,Vanity Fair Dinner Napkins 40 ct ,,10853,2,7.49,2.5
4749,100 ea,Vanity Fair Everyday Napkins 100 ct ,,10854,2,7.49,2.5
4750,40 ea,Vanity Fair Napkin Dispenser 40 ct ,,10855,2,7.49,2.5
4751,2 ea,Vanity Fair Tablecovers 2 pack ,,10856,3.44,7.49,4.3
2295,100 ct pkg,Vanity Fair® All Occasion Napkins 2-ply,,8408,1.97,7.49,2.31
2296,600 ct,Vanity Fair® Premium Napkins 2-Ply - 600 Count.,,8409,8.32,7.49,9.78
698,10 oz btl,Vaseline Intensive Care Lotion ,,6772,2.99,7.49,3.29
123,16.9 oz,Venom Energy Drink; Mojave Rattler ,,6196,1.99,7.49,2.39
124,4 ea,Venom Energy Supplement; Black Mamba ,,6197,4.99,7.49,5.99
125,16.9 oz,Venom Energy Supplement; Death Adder; Fruit Punch Flavored ,,6198,1.99,7.49,2.39
126,16.9 oz,Venom Energy Supplement; Killer Taipan; Mango Flavored ,,6199,1.99,7.49,2.39
127,4 ea,Venom Energy Supplement; Mojave Rattler ,,6200,4.99,7.49,5.99
4466,6 ea,Weight Watchers Ice Cream Bar; Giant Cookies & Cream ,,10563,5.49,7.49,6.59
4467,6 ea,Weight Watchers Ice Cream Bars; Candy Bar ,,10564,5.49,7.49,6.59
4468,12 ea,Weight Watchers Ice Cream Bars; English Toffee Crunch ,,10565,5.49,7.49,6.59
4469,6 ea,Weight Watchers Ice Cream Bars; Giant Chocolate Cookies & Cream ,,10566,5.49,7.49,6.59
4470,6 ea,Weight Watchers Ice Cream Bars; Giant Chocolate Fudge ,,10567,5.49,7.49,6.59
4471,6 ea,Weight Watchers Ice Cream Bars; Giant Latte ,,10568,5.49,7.49,6.59
4472,2 ea,Weight Watchers Ice Cream Cups; Premium; Chocolate Fudge Brownie ,,10569,2.99,7.49,3.59
4473,2 ea,Weight Watchers Ice Cream Cups; Premium; Mint Chocolate Chip ,,10570,2.99,7.49,3.59
4474,6 ea,Weight Watchers Ice Cream Sandwiches; Chocolate ,,10571,5.49,7.49,6.59
4475,6 ea,Weight Watchers Ice Cream Sandwiches; Mint ,,10572,5.49,7.49,6.59
4476,6 ea,Weight Watchers Ice Cream Sandwiches; Vanilla ,,10573,5.49,7.49,6.59
4477,4 ea,Weight Watchers Ice Cream Sundae Cones; Giant Chocolate Fudge ,,10574,5.49,7.49,6.59
4478,4 ea,Weight Watchers Ice Cream Sundae Cones; Giant Mint Fudge ,,10575,5.49,7.49,6.59
